"Gene_A","Gene_B","interaction","name","Name_A","Name_B","SCORE","selected","shared interaction","shared name","source","support","target","TYPE"
"5830","7514","Direct","","PEX5","XPO1","294","false","Direct","","5830","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.317"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""26673895"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Combined"": 345, ""String_Score_Physical"": 294}","7514","Direct"
"5813","87","Direct","","PURA","ACTN1","208","false","Direct","","5813","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","87","Direct"
"5813","7532","Direct","","PURA","YWHAG","208","false","Direct","","5813","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","7532","Direct"
"5813","7431","Direct","","PURA","VIM","208","false","Direct","","5813","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","7431","Direct"
"5813","7415","Direct","","PURA","VCP","360","false","Direct","","5813","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.333,textmining:0.187,coexpression:0.013"", ""String_Score_Physical"": 360, ""String_Score_Combined"": 486}","7415","Direct"
"5813","6118","Direct","","PURA","RPA2","720","false","Direct","","5813","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.708"", ""String_Score_Physical"": 720, ""String_Score_Combined"": 720}","6118","Direct"
"5813","6117","Direct","","PURA","RPA1","720","false","Direct","","5813","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.708"", ""String_Score_Physical"": 720, ""String_Score_Combined"": 720}","6117","Direct"
"5813","6050","Direct","","PURA","RNH1","208","false","Direct","","5813","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","6050","Direct"
"5784","9260","Direct","","PTPN14","PDLIM7","284","false","Direct","","5784","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.426,experiments:0.254,coexpression:0.013"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442,27880917,27432908"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.999992664,0.99992544"", ""String_Score_Physical"": 284, ""String_Score_Combined"": 594}","9260","Direct"
"5784","857","Direct","","PTPN14","CAV1","208","false","Direct","","5784","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""34079125"", ""BioGrid_Type"": ""Proximity Label-MS"", ""BioGrid_Score"": ""50.0""}","857","Direct"
"5784","7532","Direct","","PTPN14","YWHAG","192","false","Direct","","5784","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.158,textmining:0.009"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311,33961781,27432908"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.999999091"", ""String_Score_Physical"": 192, ""String_Score_Combined"": 200}","7532","Direct"
"5784","7531","Direct","","PTPN14","YWHAE","389","false","Direct","","5784","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.364,textmining:0.043"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22948661,17979178"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Physical"": 389, ""String_Score_Combined"": 415}","7531","Direct"
"5784","7529","Direct","","PTPN14","YWHAB","551","false","Direct","","5784","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.532,textmining:0.087"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,27432908,24255178,22948661"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""1.0,0.999491305"", ""String_Score_Physical"": 551, ""String_Score_Combined"": 589}","7529","Direct"
"5784","7205","Direct","","PTPN14","TRIP6","208","false","Direct","","5784","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""32296183"", ""BioGrid_Type"": ""Two-hybrid""}","7205","Direct"
"5783","8878","Direct","","PTPN13","SQSTM1","270","false","Direct","","5783","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.239,textmining:0.100,coexpression:0.008"", ""String_Score_Physical"": 270, ""String_Score_Combined"": 349}","8878","Direct"
"5783","857","Direct","","PTPN13","CAV1","208","false","Direct","","5783","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.380,coexpression:0.020"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""34079125"", ""BioGrid_Type"": ""Proximity Label-MS"", ""BioGrid_Score"": ""25.86"", ""String_Score_Combined"": 417, ""String_Score_Physical"": 208}","857","Direct"
"5783","7532","Direct","","PTPN13","YWHAG","208","false","Direct","","5783","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311"", ""BioGrid_Type"": ""Affinity Capture-MS""}","7532","Direct"
"5783","7531","Direct","","PTPN13","YWHAE","208","false","Direct","","5783","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311"", ""BioGrid_Type"": ""Affinity Capture-MS""}","7531","Direct"
"5783","7529","Direct","","PTPN13","YWHAB","294","false","Direct","","5783","{""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""24255178"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""1.0""}","7529","Direct"
"5783","7205","Direct","","PTPN13","TRIP6","582","false","Direct","","5783","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.564,textmining:0.471"", ""OmniPath"": ""omnipath,kinaseextra"", ""OmniPath_Reference"": ""DEPOD;HPRD;InnateDB;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE_LC"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""10400701"", ""BioGrid_Type"": ""Reconstituted Complex,Two-hybrid,Affinity Capture-Western"", ""String_Score_Physical"": 582, ""String_Score_Combined"": 779}","7205","Direct"
"5783","6780","Direct","","PTPN13","STAU1","208","false","Direct","","5783","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""36232890"", ""BioGrid_Type"": ""Proximity Label-MS""}","6780","Direct"
"5783","5784","Direct","","PTPN13","PTPN14","937","false","Direct","","5783","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,textmining:0.758,experiments:0.372,coexpression:0.041"", ""String_Score_Physical"": 937, ""String_Score_Combined"": 959}","5784","Direct"
"5747","87","Direct","","PTK2","ACTN1","944","false","Direct","","5747","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,experiments:0.442,textmining:0.414"", ""OmniPath"": ""omnipath,kinaseextra"", ""OmniPath_Reference"": ""Adhesome;HPRD;SIGNOR;Wang,Adhesome;HPRD;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation"", ""String_Score_Physical"": 944, ""String_Score_Combined"": 967}","87","Direct"
"5747","824","Direct","","PTK2","CAPN2","900","false","Direct","","5747","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,textmining:0.757,coexpression:0.022"", ""OmniPath"": ""pathwayextra"", ""OmniPath_Reference"": ""Cui2007"", ""String_Score_Physical"": 900, ""String_Score_Combined"": 976}","824","Direct"
"5747","81","Direct","","PTK2","ACTN4","913","false","Direct","","5747","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,textmining:0.370,experiments:0.130"", ""OmniPath"": ""omnipath,kinaseextra"", ""OmniPath_Reference"": ""ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet"", ""String_Score_Physical"": 913, ""String_Score_Combined"": 945}","81","Direct"
"5747","7846","Direct","","PTK2","TUBA1A","208","false","Direct","","5747","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""34079125"", ""BioGrid_Type"": ""Proximity Label-MS"", ""BioGrid_Score"": ""4.44""}","7846","Direct"
"5747","7532","Direct","","PTK2","YWHAG","208","false","Direct","","5747","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""32707033"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""111.7142857""}","7532","Direct"
"5747","7402","Direct","","PTK2","UTRN","909","false","Direct","","5747","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,textmining:0.156,experiments:0.094,coexpression:0.023"", ""String_Score_Physical"": 909, ""String_Score_Combined"": 925}","7402","Direct"
"5747","7205","Direct","","PTK2","TRIP6","923","false","Direct","","5747","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,textmining:0.360,experiments:0.239,coexpression:0.022"", ""OmniPath"": ""omnipath,kinaseextra"", ""OmniPath_Reference"": ""Adhesome;HPRD;PhosphoPoint;SPIKE_LC"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""14688263"", ""BioGrid_Type"": ""Affinity Capture-Western"", ""String_Score_Physical"": 923, ""String_Score_Combined"": 952}","7205","Direct"
"5747","7204","Direct","","PTK2","TRIO","671","false","Direct","","5747","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.583,experiments:0.179,textmining:0.055,coexpression:0.043"", ""OmniPath"": ""omnipath,kinaseextra"", ""OmniPath_Reference"": ""Adhesome;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,Adhesome;HPRD;PhosphoPoint;Wang"", ""InWeb_IM"": ""inference"", ""String_Score_Physical"": 671, ""String_Score_Combined"": 693}","7204","Direct"
"5747","7186","Direct","","PTK2","TRAF2","270","false","Direct","","5747","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.239,textmining:0.044"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""30373932"", ""BioGrid_Type"": ""Co-localization,Affinity Capture-Western"", ""String_Score_Physical"": 270, ""String_Score_Combined"": 302}","7186","Direct"
"5747","7094","Direct","","PTK2","TLN1","969","false","Direct","","5747","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,experiments:0.696,textmining:0.604,coexpression:0.013"", ""OmniPath"": ""omnipath,pathwayextra,kinaseextra"", ""OmniPath_Reference"": ""Adhesome;Cui2007;HPRD;Wang,Adhesome;Cui2007;HPRD;PhosphoPoint;SIGNOR;Wang"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""9442086,7622520,35831314,25391654"", ""BioGrid_Type"": ""Reconstituted Complex,Co-fractionation,Affinity Capture-Western"", ""String_Score_Physical"": 969, ""String_Score_Combined"": 988}","7094","Direct"
"5747","7057","Direct","","PTK2","THBS1","600","false","Direct","","5747","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.583,textmining:0.314"", ""OmniPath"": ""kinaseextra"", ""OmniPath_Reference"": ""ProtMapper;Sparser_ProtMapper"", ""String_Score_Physical"": 600, ""String_Score_Combined"": 725}","7057","Direct"
"5747","7041","Direct","","PTK2","TGFB1I1","859","false","Direct","","5747","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.955,experiments:0.854"", ""OmniPath"": ""omnipath,kinaseextra"", ""OmniPath_Reference"": ""Adhesome;ELM;HPRD;IntAct;LMPID;Lit-BM-17;PhosphoPoint;SPIKE_LC;Wang"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""9858471,9422762,32707033,21900206,11463817"", ""BioGrid_Type"": ""Reconstituted Complex,Two-hybrid,Affinity Capture-MS,Affinity Capture-Western"", ""BioGrid_Score"": ""884.0"", ""String_Score_Physical"": 859, ""String_Score_Combined"": 993}","7041","Direct"
"5747","6801","Direct","","PTK2","STRN","600","false","Direct","","5747","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.583,textmining:0.234,coexpression:0.008"", ""String_Score_Physical"": 600, ""String_Score_Combined"": 696}","6801","Direct"
"5747","6780","Direct","","PTK2","STAU1","208","false","Direct","","5747","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""36232890"", ""BioGrid_Type"": ""Proximity Label-MS""}","6780","Direct"
"5747","6712","Direct","","PTK2","SPTBN2","523","false","Direct","","5747","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.479,textmining:0.134,coexpression:0.051,experiments:0.048"", ""InWeb_IM"": ""inference"", ""String_Score_Physical"": 523, ""String_Score_Combined"": 609}","6712","Direct"
"5747","6709","Direct","","PTK2","SPTAN1","900","false","Direct","","5747","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,textmining:0.089"", ""String_Score_Physical"": 900, ""String_Score_Combined"": 908}","6709","Direct"
"5747","6632","Direct","","PTK2","SNRPD1","208","false","Direct","","5747","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""34079125"", ""BioGrid_Type"": ""Proximity Label-MS"", ""BioGrid_Score"": ""8.75""}","6632","Direct"
"5747","5813","Direct","","PTK2","PURA","208","false","Direct","","5747","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""32707033"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""68.0""}","5813","Direct"
"5747","5783","Direct","","PTK2","PTPN13","901","false","Direct","","5747","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,textmining:0.086,coexpression:0.036,experiments:0.016"", ""OmniPath"": ""pathwayextra"", ""OmniPath_Reference"": ""Wang"", ""String_Score_Physical"": 901, ""String_Score_Combined"": 913}","5783","Direct"
"5704","9319","Direct","","PSMC4","TRIP13","214","false","Direct","","5704","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.180,textmining:0.090,coexpression:0.036"", ""String_Score_Physical"": 214, ""String_Score_Combined"": 271}","9319","Direct"
"5704","9100","Direct","","PSMC4","USP10","294","false","Direct","","5704","{""InWeb_IM"": ""inference""}","9100","Direct"
"5704","8924","Direct","","PSMC4","HERC2","208","false","Direct","","5704","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.96966887""}","8924","Direct"
"5704","8891","Direct","","PSMC4","EIF2B3","294","false","Direct","","5704","{""InWeb_IM"": ""inference""}","8891","Direct"
"5704","8890","Direct","","PSMC4","EIF2B4","294","false","Direct","","5704","{""InWeb_IM"": ""inference""}","8890","Direct"
"5704","8665","Direct","","PSMC4","EIF3F","262","false","Direct","","5704","{""StringDB"": ""physical"", ""StringEvidence"": ""coexpression:0.362,experiments:0.230,textmining:0.141"", ""String_Score_Physical"": 262, ""String_Score_Combined"": 595}","8665","Direct"
"5704","8662","Direct","","PSMC4","EIF3B","294","false","Direct","","5704","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.245,textmining:0.062"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 321, ""String_Score_Physical"": 294}","8662","Direct"
"5704","85363","Direct","","PSMC4","TRIM5","281","false","Direct","","5704","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.251,coexpression:0.022,textmining:0.016"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22078707"", ""BioGrid_Type"": ""Affinity Capture-Western"", ""String_Score_Physical"": 281, ""String_Score_Combined"": 308}","85363","Direct"
"5704","8518","Direct","","PSMC4","ELP1","408","false","Direct","","5704","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.383,coexpression:0.277"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""26344197"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""0.073221162"", ""String_Score_Physical"": 408, ""String_Score_Combined"": 572}","8518","Direct"
"5704","84617","Direct","","PSMC4","TUBB6","294","false","Direct","","5704","{""InWeb_IM"": ""inference""}","84617","Direct"
"5704","8218","Direct","","PSMC4","CLTCL1","294","false","Direct","","5704","{""InWeb_IM"": ""inference""}","8218","Direct"
"5704","8065","Direct","","PSMC4","CUL5","432","false","Direct","","5704","{""OmniPath"": ""pathwayextra"", ""OmniPath_Reference"": ""Wang""}","8065","Direct"
"5704","790","Direct","","PSMC4","CAD","300","false","Direct","","5704","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.270,coexpression:0.107"", ""InWeb_IM"": ""inference"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""26344197"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""0.144600883"", ""String_Score_Physical"": 300, ""String_Score_Combined"": 374}","790","Direct"
"5704","7514","Direct","","PSMC4","XPO1","294","false","Direct","","5704","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.168,textmining:0.047"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 239, ""String_Score_Physical"": 294}","7514","Direct"
"5704","7415","Direct","","PSMC4","VCP","873","false","Direct","","5704","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.868,textmining:0.638,coexpression:0.525,cooccurrence:0.279"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314,35271311,29599191,23443559"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation"", ""String_Score_Physical"": 873, ""String_Score_Combined"": 950}","7415","Direct"
"5704","63875","Direct","","PSMC4","MRPL17","212","false","Direct","","5704","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.244,experiments:0.178,coexpression:0.149"", ""String_Score_Physical"": 212, ""String_Score_Combined"": 493}","63875","Direct"
"5704","6185","Direct","","PSMC4","RPN2","208","false","Direct","","5704","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""32631902"", ""BioGrid_Type"": ""Affinity Capture-Western""}","6185","Direct"
"5704","6118","Direct","","PSMC4","RPA2","294","false","Direct","","5704","{""InWeb_IM"": ""inference""}","6118","Direct"
"5704","6117","Direct","","PSMC4","RPA1","294","false","Direct","","5704","{""InWeb_IM"": ""inference""}","6117","Direct"
"5704","5831","Direct","","PSMC4","PYCR1","294","false","Direct","","5704","{""InWeb_IM"": ""inference""}","5831","Direct"
"5700","8924","Direct","","PSMC1","HERC2","294","false","Direct","","5700","{""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""26496610"", ""BioGrid_Type"": ""Affinity Capture-MS""}","8924","Direct"
